2.100000000000000000e+01,2.048000000000000000e+03,2.604166666666666522e-03,2.223841349283854629e-02,1.498424301147460085e+02
2.200000000000000000e+01,1.989000000000000000e+03,2.529144287109375000e-03,2.476755777994792129e-02,1.668838043212889772e+02
2.300000000000000000e+01,1.911000000000000000e+03,2.429962158203125000e-03,2.719751993815104629e-02,1.832568893432616335e+02
2.400000000000000000e+01,2.258000000000000000e+03,2.871195475260416522e-03,3.006871541341146412e-02,2.026030044555662926e+02
2.500000000000000000e+01,2.129000000000000000e+03,2.707163492838541522e-03,3.277587890625000694e-02,2.208438720703124147e+02
2.600000000000000000e+01,1.748000000000000000e+03,2.222696940104166522e-03,3.499857584635417129e-02,2.358204040527342329e+02
2.700000000000000000e+01,1.776000000000000000e+03,2.258300781250000000e-03,3.725687662760417129e-02,2.510368347167967329e+02
2.800000000000000000e+01,1.850000000000000000e+03,2.352396647135416522e-03,3.960927327473958565e-02,2.668872833251951420e+02
2.900000000000000000e+01,1.687000000000000000e+03,2.145131429036458478e-03,4.175440470377604629e-02,2.813411788940428551e+02
3.000000000000000000e+01,1.605000000000000000e+03,2.040863037109375000e-03,4.379526774088542129e-02,2.950925140380858238e+02
3.100000000000000000e+01,1.661000000000000000e+03,2.112070719401041522e-03,4.590733846028646065e-02,3.093236465454099289e+02
3.200000000000000000e+01,1.355000000000000000e+03,1.722971598307291739e-03,4.763031005859375000e-02,3.209330291748044601e+02
3.300000000000000000e+01,1.360000000000000000e+03,1.729329427083333261e-03,4.935963948567708565e-02,3.325852508544919601e+02
3.400000000000000000e+01,1.189000000000000000e+03,1.511891682942708261e-03,5.087153116861979629e-02,3.427723770141599857e+02
3.500000000000000000e+01,1.278000000000000000e+03,1.625061035156250000e-03,5.249659220377604629e-02,3.537220382690427982e+02
3.600000000000000000e+01,1.062000000000000000e+03,1.350402832031250000e-03,5.384699503580729629e-02,3.628210525512693607e+02
3.700000000000000000e+01,1.027000000000000000e+03,1.305898030598958261e-03,5.515289306640625694e-02,3.716201934814451420e+02
3.800000000000000000e+01,1.052000000000000000e+03,1.337687174479166739e-03,5.649058024088542129e-02,3.806335296630857670e+02
3.900000000000000000e+01,1.084000000000000000e+03,1.378377278645833261e-03,5.786895751953125694e-02,3.899210357666013351e+02
4.000000000000000000e+01,1.013000000000000000e+03,1.288096110026041739e-03,5.915705362955729629e-02,3.986002273559568039e+02
4.100000000000000000e+01,1.029000000000000000e+03,1.308441162109375000e-03,6.046549479166667129e-02,4.074165039062497726e+02
4.200000000000000000e+01,9.170000000000000000e+02,1.166025797526041739e-03,6.163152058919271065e-02,4.152731857299801845e+02
4.300000000000000000e+01,9.330000000000000000e+02,1.186370849609375000e-03,6.281789143880209259e-02,4.232669525146482101e+02
4.400000000000000000e+01,1.043000000000000000e+03,1.326243082682291739e-03,6.414413452148438888e-02,4.322031784057615482e+02
4.500000000000000000e+01,1.037000000000000000e+03,1.318613688151041739e-03,6.546274820963543517e-02,4.410879974365232670e+02
4.600000000000000000e+01,1.069000000000000000e+03,1.359303792317708261e-03,6.682205200195313888e-02,4.502469863891599857e+02
4.700000000000000000e+01,9.420000000000000000e+02,1.197814941406250000e-03,6.801986694335938888e-02,4.583178634643552982e+02
4.800000000000000000e+01,1.218000000000000000e+03,1.548767089843750000e-03,6.956863403320313888e-02,4.687534561157224857e+02
4.900000000000000000e+01,1.194000000000000000e+03,1.518249511718750000e-03,7.108688354492188888e-02,4.789834213256833664e+02
5.000000000000000000e+01,1.116000000000000000e+03,1.419067382812500000e-03,7.250595092773438888e-02,4.885450973510739914e+02
5.100000000000000000e+01,1.467000000000000000e+03,1.865386962890625000e-03,7.437133789062501388e-02,5.011140747070310226e+02
5.200000000000000000e+01,1.410000000000000000e+03,1.792907714843750000e-03,7.616424560546876388e-02,5.131946868896482101e+02
5.300000000000000000e+01,1.699000000000000000e+03,2.160390218098958478e-03,7.832463582356771759e-02,5.277513961791989914e+02
5.400000000000000000e+01,1.855000000000000000e+03,2.358754475911458478e-03,8.068339029947917129e-02,5.436446838378902839e+02
5.500000000000000000e+01,2.139000000000000000e+03,2.719879150390625000e-03,8.340326944986979629e-02,5.619712295532223152e+02
5.600000000000000000e+01,2.538000000000000000e+03,3.227233886718750000e-03,8.663050333658854629e-02,5.837163314819332527e+02
5.700000000000000000e+01,2.906000000000000000e+03,3.695170084635416522e-03,9.032567342122396759e-02,6.086143875122066902e+02
5.800000000000000000e+01,2.886000000000000000e+03,3.669738769531250000e-03,9.399541219075521759e-02,6.333410873413082527e+02
5.900000000000000000e+01,3.475000000000000000e+03,4.418690999348958044e-03,9.841410319010417129e-02,6.631142272949214203e+02
6.000000000000000000e+01,3.856000000000000000e+03,4.903157552083333044e-03,1.033172607421875000e-01,6.961517028808589203e+02
6.100000000000000000e+01,4.072000000000000000e+03,5.177815755208333044e-03,1.084950764973958287e-01,7.310398254394526703e+02
6.200000000000000000e+01,4.367000000000000000e+03,5.552927652994791956e-03,1.140480041503906250e-01,7.684554519653314628e+02
6.300000000000000000e+01,5.009000000000000000e+03,6.369272867838541956e-03,1.204172770182291713e-01,8.113716125488275566e+02
6.400000000000000000e+01,4.701000000000000000e+03,5.977630615234375000e-03,1.263949076334635602e-01,8.516488876342768890e+02
6.500000000000000000e+01,4.951000000000000000e+03,6.295522054036458044e-03,1.326904296875000278e-01,8.940681152343746589e+02
6.600000000000000000e+01,4.621000000000000000e+03,5.875905354817708044e-03,1.385663350423177453e-01,9.336599655151363777e+02
6.700000000000000000e+01,4.982000000000000000e+03,6.334940592447916956e-03,1.449012756347656528e-01,9.763447952270503265e+02
6.800000000000000000e+01,4.648000000000000000e+03,5.910237630208333044e-03,1.508115132649739953e-01,1.016167976379394077e+03
6.900000000000000000e+01,4.776000000000000000e+03,6.072998046875000000e-03,1.568845113118489953e-01,1.057087837219237827e+03
7.000000000000000000e+01,4.705000000000000000e+03,5.982716878255208044e-03,1.628672281901042129e-01,1.097399383544921420e+03
7.100000000000000000e+01,4.988000000000000000e+03,6.342569986979166956e-03,1.692097981770833703e-01,1.140135620117187045e+03
7.200000000000000000e+01,4.705000000000000000e+03,5.982716878255208044e-03,1.751925150553385879e-01,1.180447166442870639e+03
7.300000000000000000e+01,4.994000000000000000e+03,6.350199381510416956e-03,1.815427144368489953e-01,1.223234809875487599e+03
7.400000000000000000e+01,4.819000000000000000e+03,6.127675374348958044e-03,1.876703898111979629e-01,1.264523086547850880e+03
7.500000000000000000e+01,5.065000000000000000e+03,6.440480550130208044e-03,1.941108703613281805e-01,1.307919044494628452e+03
7.600000000000000000e+01,5.176000000000000000e+03,6.581624348958333044e-03,2.006924947102865231e-01,1.352266029357909702e+03
7.700000000000000000e+01,5.000000000000000000e+03,6.357828776041666956e-03,2.070503234863281805e-01,1.395105079650878452e+03
7.800000000000000000e+01,5.146000000000000000e+03,6.543477376302083044e-03,2.135938008626302731e-01,1.439195030212401889e+03
7.900000000000000000e+01,5.320000000000000000e+03,6.764729817708333044e-03,2.203585306803386157e-01,1.484775779724120639e+03
8.000000000000000000e+01,5.003000000000000000e+03,6.361643473307291956e-03,2.267201741536458981e-01,1.527640533447265170e+03
8.100000000000000000e+01,5.346000000000000000e+03,6.797790527343750000e-03,2.335179646809896481e-01,1.573444046020507130e+03
8.200000000000000000e+01,5.141000000000000000e+03,6.537119547526041956e-03,2.400550842285156805e-01,1.617491157531737599e+03
8.300000000000000000e+01,5.615000000000000000e+03,7.139841715494791956e-03,2.471949259440104629e-01,1.665599411010741278e+03
8.400000000000000000e+01,5.167000000000000000e+03,6.570180257161458044e-03,2.537651062011719305e-01,1.709869285583495412e+03
8.500000000000000000e+01,5.486000000000000000e+03,6.975809733072916956e-03,2.607409159342448657e-01,1.756872291564940724e+03
8.600000000000000000e+01,5.742000000000000000e+03,7.301330566406250000e-03,2.680422465006511157e-01,1.806068656921386037e+03
8.700000000000000000e+01,5.831000000000000000e+03,7.414499918619791956e-03,2.754567464192709259e-01,1.856027557373046420e+03
8.800000000000000000e+01,6.199000000000000000e+03,7.882436116536458912e-03,2.833391825358073657e-01,1.909139411926268622e+03
8.900000000000000000e+01,6.261000000000000000e+03,7.961273193359375000e-03,2.913004557291667407e-01,1.962782470703124091e+03
9.000000000000000000e+01,6.087000000000000000e+03,7.740020751953125000e-03,2.990404764811198657e-01,2.014934730529784247e+03
9.100000000000000000e+01,6.566000000000000000e+03,8.349100748697916088e-03,3.073895772298178009e-01,2.071190971374510809e+03
9.200000000000000000e+01,6.738000000000000000e+03,8.567810058593750000e-03,3.159573872884115509e-01,2.128920875549315497e+03
9.300000000000000000e+01,6.420000000000000000e+03,8.163452148437500000e-03,3.241208394368490509e-01,2.183926216125487372e+03
9.400000000000000000e+01,6.610000000000000000e+03,8.405049641927083912e-03,3.325258890787761157e-01,2.240559440612792059e+03
9.500000000000000000e+01,6.534000000000000000e+03,8.308410644531250000e-03,3.408342997233073657e-01,2.296541511535643622e+03
9.600000000000000000e+01,6.723000000000000000e+03,8.548736572265625000e-03,3.493830362955729907e-01,2.354142898559569403e+03
9.700000000000000000e+01,6.568000000000000000e+03,8.351643880208333912e-03,3.577346801757813055e-01,2.410416275024412698e+03
9.800000000000000000e+01,5.833000000000000000e+03,7.417043050130208044e-03,3.651517232259114953e-01,2.460392311096190042e+03
9.900000000000000000e+01,6.461000000000000000e+03,8.215586344401041088e-03,3.733673095703125555e-01,2.515748931884764261e+03
1.000000000000000000e+02,5.798000000000000000e+03,7.372538248697916956e-03,3.807398478190104907e-01,2.565425094604490823e+03
1.010000000000000000e+02,5.813000000000000000e+03,7.391611735026041956e-03,3.881314595540365509e-01,2.615229774475096292e+03
1.020000000000000000e+02,5.598000000000000000e+03,7.118225097656250000e-03,3.952496846516928009e-01,2.663192375183104105e+03
1.030000000000000000e+02,5.862000000000000000e+03,7.453918457031250000e-03,4.027036031087240509e-01,2.713416877746580667e+03
1.040000000000000000e+02,5.370000000000000000e+03,6.828308105468750000e-03,4.095319112141928009e-01,2.759426017761229105e+03
1.050000000000000000e+02,5.456000000000000000e+03,6.937662760416666956e-03,4.164695739746094860e-01,2.806171989440917059e+03
1.060000000000000000e+02,4.938000000000000000e+03,6.278991699218750000e-03,4.227485656738282360e-01,2.848479835510252997e+03
1.070000000000000000e+02,5.066000000000000000e+03,6.441752115885416956e-03,4.291903177897136712e-01,2.891884361267088934e+03
1.080000000000000000e+02,5.089000000000000000e+03,6.470998128255208044e-03,4.356613159179688610e-01,2.935485946655272528e+03
1.090000000000000000e+02,4.884000000000000000e+03,6.210327148437500000e-03,4.418716430664063610e-01,2.977331130981444403e+03
1.100000000000000000e+02,4.878000000000000000e+03,6.202697753906250000e-03,4.480743408203126110e-01,3.019124908447264716e+03
1.110000000000000000e+02,4.835000000000000000e+03,6.148020426432291956e-03,4.542223612467449212e-01,3.060550270080565497e+03
1.120000000000000000e+02,5.034000000000000000e+03,6.401062011718750000e-03,4.606234232584636712e-01,3.103680625915525980e+03
1.130000000000000000e+02,4.968000000000000000e+03,6.317138671875000000e-03,4.669405619303386712e-01,3.146245506286619730e+03
1.140000000000000000e+02,4.713000000000000000e+03,5.992889404296875000e-03,4.729334513346355462e-01,3.186625595092772073e+03
1.150000000000000000e+02,5.150000000000000000e+03,6.548563639322916956e-03,4.794820149739584814e-01,3.230749816894529886e+03
1.160000000000000000e+02,4.947000000000000000e+03,6.290435791015625000e-03,4.857724507649741064e-01,3.273134773254393167e+03
1.170000000000000000e+02,5.049000000000000000e+03,6.420135498046875000e-03,4.921925862630209814e-01,3.316393646240233011e+03
1.180000000000000000e+02,5.063000000000000000e+03,6.437937418619791956e-03,4.986305236816407915e-01,3.359772468566893167e+03
1.190000000000000000e+02,5.165000000000000000e+03,6.567637125651041956e-03,5.051981608072918517e-01,3.404025207519530341e+03
1.200000000000000000e+02,5.231000000000000000e+03,6.651560465494791956e-03,5.118497212727866064e-01,3.448843421936033792e+03
1.210000000000000000e+02,5.373000000000000000e+03,6.832122802734375000e-03,5.186818440755209814e-01,3.494878265380858011e+03
1.220000000000000000e+02,4.813000000000000000e+03,6.120045979817708044e-03,5.248018900553387267e-01,3.536115135192870184e+03
1.230000000000000000e+02,5.129000000000000000e+03,6.521860758463541956e-03,5.313237508138022314e-01,3.580059432983397073e+03
1.240000000000000000e+02,5.234000000000000000e+03,6.655375162760416956e-03,5.379791259765626110e-01,3.624903350830076761e+03
1.250000000000000000e+02,5.218000000000000000e+03,6.635030110677083044e-03,5.446141560872397314e-01,3.669610183715818948e+03
1.260000000000000000e+02,4.942000000000000000e+03,6.284077962239583044e-03,5.508982340494793517e-01,3.711952301025389716e+03
1.270000000000000000e+02,4.720000000000000000e+03,6.001790364583333044e-03,5.569000244140627220e-01,3.752392364501952216e+03
1.280000000000000000e+02,4.791000000000000000e+03,6.092071533203125000e-03,5.629920959472658470e-01,3.793440742492674417e+03
1.290000000000000000e+02,4.657000000000000000e+03,5.921681722005208044e-03,5.689137776692710924e-01,3.833341033935545966e+03
1.300000000000000000e+02,4.283000000000000000e+03,5.446116129557291956e-03,5.743598937988283470e-01,3.870036964416502542e+03
1.310000000000000000e+02,4.692000000000000000e+03,5.966186523437500000e-03,5.803260803222658470e-01,3.910237129211424417e+03
1.320000000000000000e+02,4.000000000000000000e+03,5.086263020833333044e-03,5.854123433430992174e-01,3.944508369445799872e+03
1.330000000000000000e+02,3.966000000000000000e+03,5.043029785156250000e-03,5.904553731282554674e-01,3.978488304138182684e+03
1.340000000000000000e+02,3.938000000000000000e+03,5.007425944010416956e-03,5.954627990722658470e-01,4.012228340148924417e+03
1.350000000000000000e+02,3.927000000000000000e+03,4.993438720703125000e-03,6.004562377929689720e-01,4.045874130249022073e+03
1.360000000000000000e+02,3.830000000000000000e+03,4.870096842447916956e-03,6.053263346354168517e-01,4.078688842773436136e+03
1.370000000000000000e+02,3.759000000000000000e+03,4.779815673828125000e-03,6.101061503092449767e-01,4.110895240783689587e+03
1.380000000000000000e+02,3.271000000000000000e+03,4.159291585286458044e-03,6.142654418945314720e-01,4.138920547485350653e+03
1.390000000000000000e+02,3.252000000000000000e+03,4.135131835937500000e-03,6.184005737304689720e-01,4.166783065795897528e+03
1.400000000000000000e+02,3.249000000000000000e+03,4.131317138671875000e-03,6.225318908691408470e-01,4.194619880676268622e+03
1.410000000000000000e+02,3.086000000000000000e+03,3.924051920572916956e-03,6.264559427897137267e-01,4.221060142517088025e+03
1.420000000000000000e+02,2.914000000000000000e+03,3.705342610677083478e-03,6.301612854003908470e-01,4.246026741027831122e+03
1.430000000000000000e+02,2.975000000000000000e+03,3.782908121744791522e-03,6.339441935221356017e-01,4.271515975952146619e+03
1.440000000000000000e+02,2.865000000000000000e+03,3.643035888671875000e-03,6.375872294108074767e-01,4.296062751770017712e+03
1.450000000000000000e+02,2.900000000000000000e+03,3.687540690104166522e-03,6.412747701009116064e-01,4.320909400939939587e+03
1.460000000000000000e+02,2.477000000000000000e+03,3.149668375651041522e-03,6.444244384765626110e-01,4.342131866455076306e+03
1.470000000000000000e+02,2.759000000000000000e+03,3.508249918619791522e-03,6.479326883951823657e-01,4.365770454406736462e+03
1.480000000000000000e+02,2.487000000000000000e+03,3.162384033203125000e-03,6.510950724283854907e-01,4.387078598022459119e+03
1.490000000000000000e+02,2.627000000000000000e+03,3.340403238932291522e-03,6.544354756673177453e-01,4.409586235046383990e+03
1.500000000000000000e+02,2.550000000000000000e+03,3.242492675781250000e-03,6.576779683430989953e-01,4.431434150695798053e+03
1.510000000000000000e+02,2.590000000000000000e+03,3.293355305989583478e-03,6.609713236490886157e-01,4.453624778747556775e+03
1.520000000000000000e+02,2.643000000000000000e+03,3.360748291015625000e-03,6.643320719401042407e-01,4.476269500732420056e+03
1.530000000000000000e+02,2.727000000000000000e+03,3.467559814453125000e-03,6.677996317545573657e-01,4.499633918762205212e+03
1.540000000000000000e+02,2.542000000000000000e+03,3.232320149739583478e-03,6.710319519042969860e-01,4.521413291931150525e+03
1.550000000000000000e+02,2.557000000000000000e+03,3.251393636067708478e-03,6.742833455403647314e-01,4.543321182250974744e+03
1.560000000000000000e+02,2.599000000000000000e+03,3.304799397786458478e-03,6.775881449381512267e-01,4.565588920593259900e+03
1.570000000000000000e+02,2.615000000000000000e+03,3.325144449869791522e-03,6.809132893880209814e-01,4.587993743896482556e+03
1.580000000000000000e+02,2.611000000000000000e+03,3.320058186848958478e-03,6.842333475748699767e-01,4.610364295959470837e+03
1.590000000000000000e+02,2.811000000000000000e+03,3.574371337890625000e-03,6.878077189127606017e-01,4.634448410034177869e+03
1.600000000000000000e+02,2.406000000000000000e+03,3.059387207031250000e-03,6.908671061197918517e-01,4.655062561035154431e+03
1.610000000000000000e+02,2.616000000000000000e+03,3.326416015625000000e-03,6.941935221354168517e-01,4.677475952148435681e+03
1.620000000000000000e+02,2.392000000000000000e+03,3.041585286458333478e-03,6.972351074218752220e-01,4.697970153808592841e+03
1.630000000000000000e+02,2.498000000000000000e+03,3.176371256510416522e-03,7.004114786783856017e-01,4.719372543334959119e+03
1.640000000000000000e+02,2.228000000000000000e+03,2.833048502604166522e-03,7.032445271809897314e-01,4.738461624145505994e+03
1.650000000000000000e+02,2.411000000000000000e+03,3.065745035807291522e-03,7.063102722167969860e-01,4.759118614196775525e+03
1.660000000000000000e+02,2.295000000000000000e+03,2.918243408203125000e-03,7.092285156250001110e-01,4.778781738281247272e+03
1.670000000000000000e+02,2.476000000000000000e+03,3.148396809895833478e-03,7.123769124348959814e-01,4.799995635986325397e+03
1.680000000000000000e+02,2.287000000000000000e+03,2.908070882161458478e-03,7.152849833170574767e-01,4.819590217590329303e+03
1.690000000000000000e+02,2.522000000000000000e+03,3.206888834635416522e-03,7.184918721516928564e-01,4.841198234558102740e+03
1.700000000000000000e+02,2.461000000000000000e+03,3.129323323567708478e-03,7.216211954752606017e-01,4.862283615112301959e+03
1.710000000000000000e+02,2.670000000000000000e+03,3.395080566406250000e-03,7.250162760416668517e-01,4.885159667968747272e+03
1.720000000000000000e+02,2.784000000000000000e+03,3.540039062500000000e-03,7.285563151041668517e-01,4.909012451171872272e+03
1.730000000000000000e+02,2.833000000000000000e+03,3.602345784505208478e-03,7.321586608886720970e-01,4.933285057067869275e+03
1.740000000000000000e+02,2.881000000000000000e+03,3.663380940755208478e-03,7.358220418294273424e-01,4.957968917846677869e+03
1.750000000000000000e+02,2.901000000000000000e+03,3.688812255859375000e-03,7.395108540852867174e-01,4.982824134826658337e+03
1.760000000000000000e+02,3.169000000000000000e+03,4.029591878255208044e-03,7.435404459635419627e-01,5.009975524902341931e+03
1.770000000000000000e+02,2.985000000000000000e+03,3.795623779296875000e-03,7.473360697428388377e-01,5.035550437927244275e+03
1.780000000000000000e+02,2.727000000000000000e+03,3.467559814453125000e-03,7.508036295572919627e-01,5.058914855957029431e+03
1.790000000000000000e+02,2.995000000000000000e+03,3.808339436848958478e-03,7.546119689941409581e-01,5.084575447082517712e+03
1.800000000000000000e+02,2.725000000000000000e+03,3.465016682942708478e-03,7.580769856770837034e-01,5.107922729492186591e+03
1.810000000000000000e+02,2.852000000000000000e+03,3.626505533854166522e-03,7.617034912109378331e-01,5.132358123779295056e+03
1.820000000000000000e+02,2.708000000000000000e+03,3.443400065104166522e-03,7.651468912760419627e-01,5.155559753417966931e+03
1.830000000000000000e+02,2.664000000000000000e+03,3.387451171875000000e-03,7.685343424479169627e-01,5.178384399414060681e+03
1.840000000000000000e+02,2.862000000000000000e+03,3.639221191406250000e-03,7.721735636393232127e-01,5.202905471801755994e+03
1.850000000000000000e+02,2.809000000000000000e+03,3.571828206380208478e-03,7.757453918457034581e-01,5.226972450256345837e+03
1.860000000000000000e+02,2.689000000000000000e+03,3.419240315755208478e-03,7.791646321614587034e-01,5.250011291503905341e+03
1.870000000000000000e+02,2.709000000000000000e+03,3.444671630859375000e-03,7.826093037923180784e-01,5.273221488952635809e+03
1.880000000000000000e+02,2.929000000000000000e+03,3.724416097005208478e-03,7.863337198893233237e-01,5.298316604614256903e+03
1.890000000000000000e+02,2.867000000000000000e+03,3.645579020182291522e-03,7.899792989095055784e-01,5.322880516052245184e+03
1.900000000000000000e+02,2.724000000000000000e+03,3.463745117187500000e-03,7.934430440266930784e-01,5.346219230651854559e+03
1.910000000000000000e+02,2.762000000000000000e+03,3.512064615885416522e-03,7.969551086425784581e-01,5.369883522033689587e+03
1.920000000000000000e+02,2.932000000000000000e+03,3.728230794270833478e-03,8.006833394368493284e-01,5.395004341125487372e+03
1.930000000000000000e+02,2.993000000000000000e+03,3.805796305338541522e-03,8.044891357421878331e-01,5.420647796630857556e+03
1.940000000000000000e+02,2.698000000000000000e+03,3.430684407552083478e-03,8.079198201497399534e-01,5.443763748168944403e+03
1.950000000000000000e+02,2.998000000000000000e+03,3.812154134114583478e-03,8.117319742838545737e-01,5.469450042724608466e+03
1.960000000000000000e+02,2.704000000000000000e+03,3.438313802083333478e-03,8.151702880859379441e-01,5.492617401123045966e+03
1.970000000000000000e+02,2.934000000000000000e+03,3.730773925781250000e-03,8.189010620117191941e-01,5.517755355834960028e+03
1.980000000000000000e+02,2.875000000000000000e+03,3.655751546223958478e-03,8.225568135579431894e-01,5.542387809753417969e+03
1.990000000000000000e+02,3.037000000000000000e+03,3.861745198567708478e-03,8.264185587565109348e-01,5.568408248901367188e+03
2.000000000000000000e+02,2.937000000000000000e+03,3.734588623046875000e-03,8.301531473795578098e-01,5.593571907043457031e+03
2.010000000000000000e+02,3.323000000000000000e+03,4.225413004557291956e-03,8.343785603841150644e-01,5.622042739868164062e+03
2.020000000000000000e+02,3.251000000000000000e+03,4.133860270182291956e-03,8.385124206542973191e-01,5.649896690368651434e+03
2.030000000000000000e+02,3.612000000000000000e+03,4.592895507812500000e-03,8.431053161621098191e-01,5.680843620300292059e+03
2.040000000000000000e+02,3.701000000000000000e+03,4.706064860026041956e-03,8.478113810221358237e-01,5.712553085327147528e+03
2.050000000000000000e+02,4.087000000000000000e+03,5.196889241536458044e-03,8.530082702636723191e-01,5.747569725036620184e+03
2.060000000000000000e+02,3.902000000000000000e+03,4.961649576822916956e-03,8.579699198404951987e-01,5.781001319885252997e+03
2.070000000000000000e+02,4.232000000000000000e+03,5.381266276041666956e-03,8.633511861165368284e-01,5.817260292053221747e+03
2.080000000000000000e+02,4.034000000000000000e+03,5.129496256510416956e-03,8.684806823730472081e-01,5.851822837829588025e+03
2.090000000000000000e+02,4.045000000000000000e+03,5.143483479817708044e-03,8.736241658528649534e-01,5.886479629516600653e+03
2.100000000000000000e+02,3.506000000000000000e+03,4.458109537760416956e-03,8.780822753906253331e-01,5.916518371582029431e+03
2.110000000000000000e+02,3.587000000000000000e+03,4.561106363932291956e-03,8.826433817545575877e-01,5.947251106262205212e+03
2.120000000000000000e+02,3.094000000000000000e+03,3.934224446614583044e-03,8.865776062011722081e-01,5.973759910583494275e+03
2.130000000000000000e+02,3.203000000000000000e+03,4.072825113932291956e-03,8.906504313151044627e-01,6.001202606201170056e+03
2.140000000000000000e+02,2.889000000000000000e+03,3.673553466796875000e-03,8.943239847819013377e-01,6.025955009460447400e+03
2.150000000000000000e+02,2.940000000000000000e+03,3.738403320312500000e-03,8.980623881022138377e-01,6.051144371032713025e+03
2.160000000000000000e+02,2.839000000000000000e+03,3.609975179036458478e-03,9.016723632812503331e-01,6.075468383789060681e+03
2.170000000000000000e+02,3.126000000000000000e+03,3.974914550781250000e-03,9.056472778320315831e-01,6.102251358032224744e+03
2.180000000000000000e+02,3.082000000000000000e+03,3.918965657552083044e-03,9.095662434895837034e-01,6.128657348632811591e+03
2.190000000000000000e+02,3.475000000000000000e+03,4.418690999348958044e-03,9.139849344889326987e-01,6.158430488586423962e+03
2.200000000000000000e+02,3.656000000000000000e+03,4.648844401041666956e-03,9.186337788899743284e-01,6.189754402160642712e+03
2.210000000000000000e+02,4.246000000000000000e+03,5.399068196614583044e-03,9.240328470865889487e-01,6.226133323669431775e+03
2.220000000000000000e+02,4.055000000000000000e+03,5.156199137369791956e-03,9.291890462239587034e-01,6.260875793457029431e+03
2.230000000000000000e+02,4.117000000000000000e+03,5.235036214192708044e-03,9.344240824381514487e-01,6.296149467468259900e+03
2.240000000000000000e+02,4.382000000000000000e+03,5.572001139322916956e-03,9.399960835774743284e-01,6.333693611145017712e+03
2.250000000000000000e+02,3.763000000000000000e+03,4.784901936848958044e-03,9.447809855143233237e-01,6.365934280395505994e+03
2.260000000000000000e+02,3.201000000000000000e+03,4.070281982421875000e-03,9.488512674967451987e-01,6.393359840393064587e+03
2.270000000000000000e+02,2.947000000000000000e+03,3.747304280598958478e-03,9.525985717773441941e-01,6.418609176635740369e+03
2.280000000000000000e+02,2.561000000000000000e+03,3.256479899088541522e-03,9.558550516764326987e-01,6.440551338195798962e+03
2.290000000000000000e+02,2.439000000000000000e+03,3.101348876953125000e-03,9.589564005533858237e-01,6.461448226928709119e+03
2.300000000000000000e+02,2.200000000000000000e+03,2.797444661458333478e-03,9.617538452148441941e-01,6.480297409057615369e+03
2.310000000000000000e+02,2.265000000000000000e+03,2.880096435546875000e-03,9.646339416503910691e-01,6.499703498840330212e+03
2.320000000000000000e+02,1.962000000000000000e+03,2.494812011718750000e-03,9.671287536621098191e-01,6.516513542175291150e+03
